Energy-Curvature, -Area, -Regularization, -Total ((pN.nm)); Mean Force (pN)
4358.28, 42.0309, 7318, 320422, 8.22682
4351.21, 42.4511, 8494.39, 319840, 9.46475
4346.34, 42.8284, 7983.62, 317723, 8.92209
4339.27, 43.2249, 8532.35, 316631, 9.67214
4334.83, 43.5869, 7579.74, 314159, 8.60397
4328.5, 43.9683, 7946.91, 312944, 8.97128
4323.4, 44.3999, 9288.56, 312495, 10.6749
4317.9, 44.764, 9141.63, 310856, 10.5927
4313.73, 45.0967, 7645.7, 308007, 8.505
4307.85, 45.4407, 7325.67, 306283, 8.12273
4303.5, 45.8393, 8313.91, 305668, 8.92877
4298.2, 46.1637, 7432.53, 303452, 8.06364
4293.31, 46.545, 8134.6, 302648, 8.49061
4288.08, 46.8526, 7069.67, 300318, 7.33696
4282.95, 47.215, 7453.92, 299287, 7.43581
4277.32, 47.5833, 8670.96, 298972, 8.50927
4271.42, 47.9344, 8256.83, 297247, 8.05298
4265.72, 48.274, 9115.88, 296696, 8.78425
4260.66, 48.6154, 8039.66, 294366, 7.87023
4254.89, 48.9391, 8538.8, 293520, 8.26022
4249.95, 49.2652, 7562.83, 291333, 7.15885
4244.92, 49.5803, 7795.78, 290273, 7.24555
4239.87, 49.888, 6918.91, 288264, 6.14469
4234.09, 50.1849, 6787.24, 286929, 5.99981
4228.96, 50.5501, 7572.29, 286348, 6.50105
4223.52, 50.8321, 6803.97, 284451, 5.96931
4218.23, 51.1813, 7385.35, 283741, 6.28389
4212.41, 51.5188, 8708.22, 283702, 7.29693
4207.08, 51.8578, 8377.87, 282174, 7.15401
4201.36, 52.1679, 9429.51, 281940, 7.97552
4195.98, 52.4934, 8386.6, 279765, 7.38549
4190.75, 52.7939, 8984.89, 279127, 7.8802
4185.03, 53.1049, 7801.74, 276859, 6.96925
4179.99, 53.3938, 7998.41, 275883, 7.16722
4174.95, 53.6895, 7043.99, 273890, 6.17491
4169.89, 53.9715, 7105.16, 272818, 6.18724
4163.89, 54.319, 8286.55, 272778, 6.91654
4158.65, 54.58, 7699.1, 271117, 6.51045
4153.49, 54.9184, 8552.76, 270799, 6.98735
4147.88, 55.1649, 7432.05, 268674, 6.30144
4143.06, 55.4884, 7713.87, 267840, 6.41552
4136.75, 55.7871, 8607.98, 267532, 7.24965
4131.09, 56.0987, 8101.08, 265997, 6.99496
4125.74, 56.381, 8939.67, 265669, 7.68134
4120.05, 56.6775, 7947.69, 263708, 7.0237
4114.87, 56.9496, 8551.57, 263197, 7.48268
4109.99, 57.2373, 7630.63, 261325, 6.63098
4105.42, 57.5041, 7933.44, 260548, 6.80326
4100.28, 57.7739, 7040.23, 258764, 5.87711
4094.92, 58.027, 6997.79, 257719, 5.86048
4089.68, 58.3492, 7946.56, 257568, 6.46948
4084.56, 58.5891, 7195.14, 255880, 6.04787
4079.04, 58.8966, 7870.35, 255523, 6.42352
4074.12, 59.1245, 6888.67, 253635, 5.76416
4068.93, 59.4205, 7299.5, 253055, 5.94725
4064.28, 59.6428, 6386.69, 251280, 5.2124
4059.19, 59.9223, 6579.74, 250536, 5.1838
4053.93, 60.1922, 7296.32, 250210, 5.74182
4048.92, 60.4632, 7044.92, 249081, 5.4812
4043.83, 60.7172, 7477.49, 248518, 5.8122
4038.61, 60.9782, 6692.03, 246899, 5.26409
4033.55, 61.2203, 6856.37, 246136, 5.4398
4029.19, 61.4706, 6312.02, 244770, 4.83174
4024.22, 61.7071, 6332.96, 243895, 4.86538
4019.19, 62.0035, 7087.32, 243687, 5.39037
4014.66, 62.2273, 6699.48, 242418, 5.15218
4009.89, 62.5141, 7228.44, 242029, 5.45798
4005.5, 62.7275, 6495.66, 240460, 4.97474
4000.67, 63.0011, 6798.92, 239895, 5.13241
3995.59, 63.258, 7677.71, 239774, 5.78469
3990.46, 63.5251, 7277.8, 238556, 5.58905
3985.47, 63.7617, 7973.22, 238324, 6.1155
3981.19, 64.0228, 7399.36, 236940, 5.69404
3976.5, 64.2281, 6754.71, 235504, 5.31346
3972.1, 64.5065, 7198.63, 235071, 5.56516
